Problem,Package,File,Priority,Line,Description,Rule set,Rule
1,org.springframework.boot.build.bom.bomr,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\UpgradeDependencies.java,3,63,"Possible God Class (WMC=54, ATFD=43, TCC=3.623%)",Design,GodClass
2,org.springframework.boot.build.bom.bomr,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\UpgradeDependencies.java,3,123,Access to field `CLOSED` on foreign value `Issue.State` (degree 1),Design,LawOfDemeter
3,org.springframework.boot.build.bom.bomr,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\UpgradeDependencies.java,3,150,Access to field `OPEN` on foreign value `Issue.State` (degree 1),Design,LawOfDemeter
4,org.springframework.boot.build.bom.bomr,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\bom\bomr\UpgradeDependencies.java,3,161,Access to field `CLOSED` on foreign value `Issue.State` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.build.context.properties,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\CheckAdditionalSpringConfigurationMetadata.java,3,101,Access to field `problems` on foreign value `analysis` (degree 1),Design,LawOfDemeter
2,org.springframework.boot.build.context.properties,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\CheckAdditionalSpringConfigurationMetadata.java,3,125,Access to field `problems` on foreign value `analysis` (degree 1),Design,LawOfDemeter
3,org.springframework.boot.build.context.properties,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\CheckAdditionalSpringConfigurationMetadata.java,3,136,Access to field `source` on foreign value `analysis` (degree 1),Design,LawOfDemeter
4,org.springframework.boot.build.context.properties,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\CheckAdditionalSpringConfigurationMetadata.java,3,138,Access to field `problems` on foreign value `analysis` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.build.context.properties,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\context\properties\CheckSpringConfigurationMetadata.java,3,88,Access to field `propertiesWithNoDescription` on foreign value `report` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.build.mavenplugin,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\MavenPluginPlugin.java,3,172,Call to `getOutputDir` on foreign value `runtimeClasspathMavenRepository` (degree 1),Design,LawOfDemeter
2,org.springframework.boot.build.mavenplugin,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\MavenPluginPlugin.java,3,265,Call to `getOutputDir` on foreign value `formatHelpMojoSource` (degree 1),Design,LawOfDemeter
3,org.springframework.boot.build.mavenplugin,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\MavenPluginPlugin.java,3,322,Call to `getDestination` on foreign value `extractVersionProperties` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.build.mavenplugin,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\PluginXmlParser.java,3,161,"The class 'Plugin' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=5, WMC=6)",Design,DataClass
2,org.springframework.boot.build.mavenplugin,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\mavenplugin\PluginXmlParser.java,3,231,"The class 'Parameter' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=8, WMC=9)",Design,DataClass
1,org.springframework.boot.build.test.autoconfigure,C:\User\divya\Projects\spring-boot\buildSrc\src\main\java\org\springframework\boot\build\test\autoconfigure\DocumentTestSlices.java,3,100,Access to field `importedAutoConfigurations` on foreign value `testSlice` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.build,C:\User\divya\Projects\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\ConventionsPluginTests.java,3,89,Call to `getMainAttributes` on foreign value `jar.getManifest()` (degree 2),Design,LawOfDemeter
2,org.springframework.boot.build,C:\User\divya\Projects\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\ConventionsPluginTests.java,3,89,Call to `getManifest` on foreign value `jar` (degree 1),Design,LawOfDemeter
3,org.springframework.boot.build,C:\User\divya\Projects\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\ConventionsPluginTests.java,3,118,Call to `getMainAttributes` on foreign value `jar.getManifest()` (degree 2),Design,LawOfDemeter
4,org.springframework.boot.build,C:\User\divya\Projects\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\ConventionsPluginTests.java,3,118,Call to `getManifest` on foreign value `jar` (degree 1),Design,LawOfDemeter
5,org.springframework.boot.build,C:\User\divya\Projects\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\ConventionsPluginTests.java,3,147,Call to `getMainAttributes` on foreign value `jar.getManifest()` (degree 2),Design,LawOfDemeter
6,org.springframework.boot.build,C:\User\divya\Projects\spring-boot\buildSrc\src\test\java\org\springframework\boot\build\ConventionsPluginTests.java,3,147,Call to `getManifest` on foreign value `jar` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.actuate.autoconfigure.cloudfoundry.reactive,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\cloudfoundry\reactive\ReactiveCloudFoundryActuatorAutoConfiguration.java,3,80,Access to field `REACTIVE` on foreign value `ConditionalOnWebApplication.Type` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\cloudfoundry\servlet\CloudFoundryActuatorAutoConfiguration.java,3,81,Access to field `SERVLET` on foreign value `ConditionalOnWebApplication.Type` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.actuate.autoconfigure.cloudfoundry.servlet,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\cloudfoundry\servlet\SkipSslVerificationHttpRequestFactory.java,3,54,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,org.springframework.boot.actuate.autoconfigure.condition,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\condition\ConditionsReportEndpoint.java,3,104,"The class 'ContextConditionsDescriptor' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=5, WMC=9)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.endpoint.jmx,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\endpoint\jmx\JmxEndpointProperties.java,3,32,"The class 'JmxEndpointProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=4)",Design,DataClass
2,org.springframework.boot.actuate.autoconfigure.endpoint.jmx,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\endpoint\jmx\JmxEndpointProperties.java,3,63,"The class 'Exposure' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=4)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.endpoint.web,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\CorsEndpointProperties.java,3,37,"The class 'CorsEndpointProperties' is suspected to be a Data Class (WOC=6.667%, NOPA=0, NOAM=14, WMC=17)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.endpoint.web,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\WebEndpointProperties.java,3,36,"The class 'WebEndpointProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=5, WMC=8)",Design,DataClass
2,org.springframework.boot.actuate.autoconfigure.endpoint.web,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\endpoint\web\WebEndpointProperties.java,3,84,"The class 'Exposure' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=4)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.health,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\health\HealthEndpointProperties.java,3,36,"The class 'HealthEndpointProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=4)",Design,DataClass
2,org.springframework.boot.actuate.autoconfigure.health,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\health\HealthEndpointProperties.java,3,70,"The class 'Group' is suspected to be a Data Class (WOC=0.000%, NOPA=2, NOAM=8, WMC=8)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.health,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\health\HealthProperties.java,3,37,"The class 'HealthProperties' is suspected to be a Data Class (WOC=16.667%, NOPA=0, NOAM=5, WMC=6)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.info,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\info\ConditionalOnEnabledInfoContributor.java,3,51,Access to field `USE_DEFAULTS_PROPERTY` on foreign value `InfoContributorFallback` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.actuate.autoconfigure.info,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\info\InfoContributorAutoConfiguration.java,3,62,Access to field `DISABLE` on foreign value `InfoContributorFallback` (degree 1),Design,LawOfDemeter
2,org.springframework.boot.actuate.autoconfigure.info,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\info\InfoContributorAutoConfiguration.java,3,87,Access to field `DISABLE` on foreign value `InfoContributorFallback` (degree 1),Design,LawOfDemeter
3,org.springframework.boot.actuate.autoconfigure.info,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\info\InfoContributorAutoConfiguration.java,3,94,Access to field `DISABLE` on foreign value `InfoContributorFallback` (degree 1),Design,LawOfDemeter
4,org.springframework.boot.actuate.autoconfigure.info,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\info\InfoContributorAutoConfiguration.java,3,101,Access to field `DISABLE` on foreign value `InfoContributorFallback` (degree 1),Design,LawOfDemeter
5,org.springframework.boot.actuate.autoconfigure.info,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\info\InfoContributorAutoConfiguration.java,3,108,Access to field `DISABLE` on foreign value `InfoContributorFallback` (degree 1),Design,LawOfDemeter
6,org.springframework.boot.actuate.autoconfigure.info,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\info\InfoContributorAutoConfiguration.java,3,116,Access to field `DISABLE` on foreign value `InfoContributorFallback` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.actuate.autoconfigure.info,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\info\OnEnabledInfoContributorCondition.java,3,40,Access to field `DISABLE` on foreign value `InfoContributorFallback` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.actuate.autoconfigure.logging.opentelemetry.otlp,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\logging\opentelemetry\otlp\OtlpLoggingProperties.java,3,33,"The class 'OtlpLoggingProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=7, WMC=7)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\AutoTimeProperties.java,3,27,"The class 'AutoTimeProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=7)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\Log4J2MetricsAutoConfiguration.java,3,66,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,org.springframework.boot.actuate.autoconfigure.metrics,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\MeterRegistryPostProcessor.java,3,170,"Access to field `length` on foreign value `context.getBeanNamesForType(type, false, false)` (degree 1)",Design,LawOfDemeter
1,org.springframework.boot.actuate.autoconfigure.metrics,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\MetricsProperties.java,3,41,"The class 'MetricsProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=8, WMC=8)",Design,DataClass
2,org.springframework.boot.actuate.autoconfigure.metrics,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\MetricsProperties.java,3,219,"The class 'Distribution' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=7, WMC=7)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.appoptics,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\appoptics\AppOpticsProperties.java,3,32,"The class 'AppOpticsProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=12, WMC=12)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.atlas,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\atlas\AtlasProperties.java,3,32,"The class 'AtlasProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=30, WMC=30)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.datadog,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\datadog\DatadogProperties.java,3,31,"The class 'DatadogProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=10, WMC=10)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\dynatrace\DynatraceProperties.java,3,33,"The class 'DynatraceProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=6)",Design,DataClass
2,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\dynatrace\DynatraceProperties.java,3,74,"The class 'V1' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=6)",Design,DataClass
3,org.springframework.boot.actuate.autoconfigure.metrics.export.dynatrace,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\dynatrace\DynatraceProperties.java,3,119,"The class 'V2' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=10, WMC=10)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.elastic,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\elastic\ElasticProperties.java,3,30,"The class 'ElasticProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=20, WMC=20)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.ganglia,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\ganglia\GangliaProperties.java,3,35,"The class 'GangliaProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=14, WMC=14)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.graphite,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\graphite\GraphiteProperties.java,3,36,"The class 'GraphiteProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=18, WMC=19)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.humio,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\humio\HumioProperties.java,3,34,"The class 'HumioProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=8, WMC=8)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.influx,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\influx\InfluxProperties.java,3,34,"The class 'InfluxProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=30, WMC=30)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.jmx,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\jmx\JmxProperties.java,3,32,"The class 'JmxProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=6)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.kairos,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\kairos\KairosProperties.java,3,30,"The class 'KairosProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=6)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.newrelic,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\newrelic\NewRelicProperties.java,3,35,"The class 'NewRelicProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=12, WMC=12)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.otlp,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\otlp\OtlpProperties.java,3,38,"The class 'OtlpProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=16, WMC=16)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\prometheus\PrometheusProperties.java,3,36,"The class 'PrometheusProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=10, WMC=10)",Design,DataClass
2,org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\prometheus\PrometheusProperties.java,3,118,"The class 'Pushgateway' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=16, WMC=16)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\prometheus\PrometheusSimpleclientPropertiesConfigAdapter.java,3,61,Access to field `Prometheus` on foreign value `io.micrometer.prometheus.HistogramFlavor` (degree 1),Design,LawOfDemeter
2,org.springframework.boot.actuate.autoconfigure.metrics.export.prometheus,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\prometheus\PrometheusSimpleclientPropertiesConfigAdapter.java,3,62,Access to field `VictoriaMetrics` on foreign value `io.micrometer.prometheus.HistogramFlavor` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.actuate.autoconfigure.metrics.export.properties,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\properties\PushRegistryProperties.java,3,30,"The class 'PushRegistryProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=10, WMC=10)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.signalfx,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\signalfx\SignalFxProperties.java,3,34,"The class 'SignalFxProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=10, WMC=10)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.simple,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\simple\SimpleProperties.java,3,35,"The class 'SimpleProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=6)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.stackdriver,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\stackdriver\StackdriverProperties.java,3,33,"The class 'StackdriverProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=10, WMC=10)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.export.statsd,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\export\statsd\StatsdProperties.java,3,35,"The class 'StatsdProperties' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=20, WMC=20)",Design,DataClass
1,org.springframework.boot.actuate.autoconfigure.metrics.jersey,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\jersey\JerseyServerMetricsAutoConfiguration.java,3,50,Access to field `SERVLET` on foreign value `ConditionalOnWebApplication.Type` (degree 1),Design,LawOfDemeter
1,org.springframework.boot.actuate.autoconfigure.metrics.orm.jpa,C:\User\divya\Projects\spring-boot\spring-boot-project\spring-boot-actuator-autoconfigure\src\main\java\org\springframework\boot\actuate\autoconfigure\metrics\orm\jpa\HibernateMetricsAutoConfiguration.java,3,84,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
