Problem,Package,File,Priority,Line,Description,Rule set,Rule
5,org.springframework.aop.framework.autoproxy,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\aop\framework\autoproxy\AdvisorAutoProxyCreatorIntegrationTests.java,3,135,Call to `getCountingBeforeAdvice` on foreign value `txc` (degree 1),Design,LawOfDemeter
6,org.springframework.aop.framework.autoproxy,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\aop\framework\autoproxy\AdvisorAutoProxyCreatorIntegrationTests.java,3,161,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
7,org.springframework.aop.framework.autoproxy,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\aop\framework\autoproxy\AdvisorAutoProxyCreatorIntegrationTests.java,3,275,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,org.springframework.aop.framework.autoproxy,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\aop\framework\autoproxy\AspectJAutoProxyAdviceOrderIntegrationTests.java,3,67,Access to field `invocations` on foreign value `aspect` (degree 1),Design,LawOfDemeter
2,org.springframework.aop.framework.autoproxy,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\aop\framework\autoproxy\AspectJAutoProxyAdviceOrderIntegrationTests.java,3,96,Access to field `invocations` on foreign value `aspect` (degree 1),Design,LawOfDemeter
1,org.springframework.aot,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\aot\RuntimeHintsAgentTests.java,3,130,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
2,org.springframework.aot,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\aot\RuntimeHintsAgentTests.java,3,196,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
3,org.springframework.aot,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\aot\RuntimeHintsAgentTests.java,3,229,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
4,org.springframework.aot,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\aot\RuntimeHintsAgentTests.java,3,237,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,org.springframework.core.env,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\core\env\EnvironmentSystemIntegrationTests.java,3,673,"The class 'Constants' is suspected to be a Data Class (WOC=0.000%, NOPA=9, NOAM=0, WMC=0)",Design,DataClass
1,org.springframework.core.env.scan1,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\core\env\scan1\DevConfig.java,3,23,Access to field `DEV_ENV_NAME` on foreign value `org.springframework.core.env.EnvironmentSystemIntegrationTests.Constants` (degree 1),Design,LawOfDemeter
1,org.springframework.core.env.scan1,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\core\env\scan1\ProdConfig.java,3,23,Access to field `PROD_ENV_NAME` on foreign value `org.springframework.core.env.EnvironmentSystemIntegrationTests.Constants` (degree 1),Design,LawOfDemeter
1,org.springframework.core.env.scan2,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\core\env\scan2\DevBean.java,3,22,Access to field `DEV_ENV_NAME` on foreign value `org.springframework.core.env.EnvironmentSystemIntegrationTests.Constants` (degree 1),Design,LawOfDemeter
2,org.springframework.core.env.scan2,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\core\env\scan2\DevBean.java,3,23,Access to field `DEV_BEAN_NAME` on foreign value `org.springframework.core.env.EnvironmentSystemIntegrationTests.Constants` (degree 1),Design,LawOfDemeter
1,org.springframework.core.env.scan2,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\core\env\scan2\ProdBean.java,3,22,Access to field `PROD_ENV_NAME` on foreign value `org.springframework.core.env.EnvironmentSystemIntegrationTests.Constants` (degree 1),Design,LawOfDemeter
2,org.springframework.core.env.scan2,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\core\env\scan2\ProdBean.java,3,23,Access to field `PROD_BEAN_NAME` on foreign value `org.springframework.core.env.EnvironmentSystemIntegrationTests.Constants` (degree 1),Design,LawOfDemeter
1,org.springframework.scheduling.annotation,C:\User\divya\Projects\spring-framework\integration-tests\src\test\java\org\springframework\scheduling\annotation\ScheduledAndTransactionalAnnotationIntegrationTests.java,3,243,Access to field `count` on foreign value `this.myAspect` (degree 1),Design,LawOfDemeter
1,org.springframework.aop,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\ClassFilter.java,3,54,Access to field `INSTANCE` on foreign value `TrueClassFilter` (degree 1),Design,LawOfDemeter
1,org.springframework.aop,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\MethodMatcher.java,3,103,Access to field `INSTANCE` on foreign value `TrueMethodMatcher` (degree 1),Design,LawOfDemeter
1,org.springframework.aop,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\Pointcut.java,3,51,Access to field `INSTANCE` on foreign value `TruePointcut` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.aspectj,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\aspectj\AbstractAspectJAdvice.java,3,63,"Possible God Class (WMC=107, ATFD=52, TCC=11.741%)",Design,GodClass
1,org.springframework.aop.aspectj,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\aspectj\AspectJAdviceParameterNameDiscoverer.java,3,120,"Possible God Class (WMC=145, ATFD=36, TCC=25.000%)",Design,GodClass
1,org.springframework.aop.aspectj,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\aspectj\AspectJExpressionPointcut.java,3,83,"Possible God Class (WMC=92, ATFD=37, TCC=6.897%)",Design,GodClass
2,org.springframework.aop.aspectj,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\aspectj\AspectJExpressionPointcut.java,3,460,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,org.springframework.aop.aspectj,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\aspectj\MethodInvocationProceedingJoinPoint.java,3,96,Access to field `length` on foreign value `this.methodInvocation.getArguments()` (degree 1),Design,LawOfDemeter
2,org.springframework.aop.aspectj,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\aspectj\MethodInvocationProceedingJoinPoint.java,3,98,Access to field `length` on foreign value `this.methodInvocation.getArguments()` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.aspectj.annotation,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\aspectj\annotation\AbstractAspectJAdvisorFactory.java,3,132,"The class 'AspectJAnnotation' is suspected to be a Data Class (WOC=20.000%, NOPA=0, NOAM=4, WMC=17)",Design,DataClass
1,org.springframework.aop.aspectj.annotation,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\aspectj\annotation\AspectMetadata.java,3,97,Access to field `length` on foreign value `ajType.getDeclarePrecedence()` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.config,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\config\ConfigBeanDefinitionParser.java,3,62,"Possible God Class (WMC=52, ATFD=46, TCC=28.571%)",Design,GodClass
1,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\AbstractAdvisingBeanPostProcessor.java,3,100,Access to field `EMPTY_TARGET_SOURCE` on foreign value `AdvisedSupport` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\AdvisedSupport.java,3,68,"Possible God Class (WMC=101, ATFD=18, TCC=24.444%)",Design,GodClass
1,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\CglibAopProxy.java,3,86,"Possible God Class (WMC=70, ATFD=115, TCC=12.381%)",Design,GodClass
2,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\CglibAopProxy.java,3,230,Access to field `advised` on foreign value `filter` (degree 1),Design,LawOfDemeter
3,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\CglibAopProxy.java,3,702,Access to field `exposeProxy` on foreign value `this.advised` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\JdkDynamicAopProxy.java,3,108,Access to field `proxyMetadataCache` on foreign value `config` (degree 1),Design,LawOfDemeter
2,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\JdkDynamicAopProxy.java,3,171,Access to field `targetSource` on foreign value `this.advised` (degree 1),Design,LawOfDemeter
3,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\JdkDynamicAopProxy.java,3,187,Access to field `opaque` on foreign value `this.advised` (degree 1),Design,LawOfDemeter
4,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\JdkDynamicAopProxy.java,3,195,Access to field `exposeProxy` on foreign value `this.advised` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\ProxyConfig.java,3,31,"The class 'ProxyConfig' is suspected to be a Data Class (WOC=16.667%, NOPA=0, NOAM=10, WMC=12)",Design,DataClass
1,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\ProxyCreatorSupport.java,3,47,Access to field `INSTANCE` on foreign value `DefaultAopProxyFactory` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\ProxyFactoryBean.java,3,93,"Possible God Class (WMC=86, ATFD=26, TCC=21.231%)",Design,GodClass
2,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\ProxyFactoryBean.java,3,310,Access to field `length` on foreign value `getProxiedInterfaces()` (degree 1),Design,LawOfDemeter
3,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\ProxyFactoryBean.java,3,340,Access to field `length` on foreign value `getProxiedInterfaces()` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.framework.autoproxy,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\framework\autoproxy\AbstractAutoProxyCreator.java,3,97,"Possible God Class (WMC=81, ATFD=26, TCC=8.374%)",Design,GodClass
1,org.springframework.aop.interceptor,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\interceptor\AbstractMonitoringInterceptor.java,3,42,"The class 'AbstractMonitoringInterceptor' is suspected to be a Data Class (WOC=16.667%, NOPA=0, NOAM=5, WMC=10)",Design,DataClass
1,org.springframework.aop.support,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\support\AbstractBeanFactoryPointcutAdvisor.java,3,43,"The class 'AbstractBeanFactoryPointcutAdvisor' is suspected to be a Data Class (WOC=16.667%, NOPA=0, NOAM=5, WMC=11)",Design,DataClass
1,org.springframework.aop.support,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\support\AbstractExpressionPointcut.java,3,34,"The class 'AbstractExpressionPointcut' is suspected to be a Data Class (WOC=20.000%, NOPA=0, NOAM=4, WMC=9)",Design,DataClass
1,org.springframework.aop.support,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\support\AopUtils.java,3,66,"Possible God Class (WMC=52, ATFD=27, TCC=0.000%)",Design,GodClass
2,org.springframework.aop.support,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\support\AopUtils.java,3,384,Call to `getContext` on foreign value `continuation` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.support,C:\User\divya\Projects\spring-framework\spring-aop\src\main\java\org\springframework\aop\support\StaticMethodMatcherPointcutAdvisor.java,3,36,"The class 'StaticMethodMatcherPointcutAdvisor' is suspected to be a Data Class (WOC=20.000%, NOPA=0, NOAM=4, WMC=7)",Design,DataClass
1,org.springframework.aop.aspectj,C:\User\divya\Projects\spring-framework\spring-aop\src\test\java\org\springframework\aop\aspectj\MethodInvocationProceedingJoinPointTests.java,3,183,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,org.springframework.aop.aspectj.annotation,C:\User\divya\Projects\spring-framework\spring-aop\src\test\java\org\springframework\aop\aspectj\annotation\AbstractAspectJAdvisorFactoryTests.java,3,136,Access to field `count` on foreign value `aspect1` (degree 1),Design,LawOfDemeter
2,org.springframework.aop.aspectj.annotation,C:\User\divya\Projects\spring-framework\spring-aop\src\test\java\org\springframework\aop\aspectj\annotation\AbstractAspectJAdvisorFactoryTests.java,3,476,Access to field `invocations` on foreign value `aspect` (degree 1),Design,LawOfDemeter
1,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\test\java\org\springframework\aop\framework\ProxyFactoryTests.java,3,125,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
2,org.springframework.aop.framework,C:\User\divya\Projects\spring-framework\spring-aop\src\test\java\org\springframework\aop\framework\ProxyFactoryTests.java,3,132,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,org.springframework.aop.target,C:\User\divya\Projects\spring-framework\spring-aop\src\test\java\org\springframework\aop\target\ThreadLocalTargetSourceTests.java,3,137,Access to field `mine` on foreign value `r` (degree 1),Design,LawOfDemeter
1,org.springframework.beans.factory.aspectj,C:\User\divya\Projects\spring-framework\spring-aspects\src\test\java\org\springframework\beans\factory\aspectj\XmlBeanConfigurerTests.java,3,32,Avoid unused local variables such as 'context'.,Best Practices,UnusedLocalVariable
1,org.springframework.cache.aspectj,C:\User\divya\Projects\spring-framework\spring-aspects\src\test\java\org\springframework\cache\aspectj\AbstractCacheAnnotationTests.java,3,52,"Possible God Class (WMC=104, ATFD=50, TCC=25.778%)",Design,GodClass
2,org.springframework.cache.aspectj,C:\User\divya\Projects\spring-framework\spring-aspects\src\test\java\org\springframework\cache\aspectj\AbstractCacheAnnotationTests.java,3,176,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
3,org.springframework.cache.aspectj,C:\User\divya\Projects\spring-framework\spring-aspects\src\test\java\org\springframework\cache\aspectj\AbstractCacheAnnotationTests.java,3,192,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
4,org.springframework.cache.aspectj,C:\User\divya\Projects\spring-framework\spring-aspects\src\test\java\org\springframework\cache\aspectj\AbstractCacheAnnotationTests.java,3,216,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
5,org.springframework.cache.aspectj,C:\User\divya\Projects\spring-framework\spring-aspects\src\test\java\org\springframework\cache\aspectj\AbstractCacheAnnotationTests.java,3,272,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,org.springframework.context.annotation.aspectj,C:\User\divya\Projects\spring-framework\spring-aspects\src\test\java\org\springframework\context\annotation\aspectj\AnnotationBeanConfigurerTests.java,3,40,Avoid unused local variables such as 'context'.,Best Practices,UnusedLocalVariable
1,org.springframework.scheduling.aspectj,C:\User\divya\Projects\spring-framework\spring-aspects\src\test\java\org\springframework\scheduling\aspectj\TestableAsyncUncaughtExceptionHandler.java,3,64,Access to field `ex` on foreign value `descriptor` (degree 1),Design,LawOfDemeter
1,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\jmh\java\org\springframework\beans\AbstractPropertyAccessorBenchmark.java,3,79,Access to field `propertyAccessor` on foreign value `state` (degree 1),Design,LawOfDemeter
1,org.springframework.beans.factory,C:\User\divya\Projects\spring-framework\spring-beans\src\jmh\java\org\springframework\beans\factory\ConcurrentBeanFactoryBenchmark.java,3,66,Access to field `factory` on foreign value `state` (degree 1),Design,LawOfDemeter
2,org.springframework.beans.factory,C:\User\divya\Projects\spring-framework\spring-beans\src\jmh\java\org\springframework\beans\factory\ConcurrentBeanFactoryBenchmark.java,3,67,Access to field `factory` on foreign value `state` (degree 1),Design,LawOfDemeter
1,org.springframework.beans.factory,C:\User\divya\Projects\spring-framework\spring-beans\src\jmh\java\org\springframework\beans\factory\DefaultListableBeanFactoryBenchmark.java,3,92,Access to field `beanFactory` on foreign value `state` (degree 1),Design,LawOfDemeter
2,org.springframework.beans.factory,C:\User\divya\Projects\spring-framework\spring-beans\src\jmh\java\org\springframework\beans\factory\DefaultListableBeanFactoryBenchmark.java,3,108,Access to field `beanFactory` on foreign value `state` (degree 1),Design,LawOfDemeter
3,org.springframework.beans.factory,C:\User\divya\Projects\spring-framework\spring-beans\src\jmh\java\org\springframework\beans\factory\DefaultListableBeanFactoryBenchmark.java,3,113,Access to field `beanFactory` on foreign value `state` (degree 1),Design,LawOfDemeter
4,org.springframework.beans.factory,C:\User\divya\Projects\spring-framework\spring-beans\src\jmh\java\org\springframework\beans\factory\DefaultListableBeanFactoryBenchmark.java,3,133,Access to field `beanFactory` on foreign value `state` (degree 1),Design,LawOfDemeter
1,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,72,"Possible God Class (WMC=207, ATFD=149, TCC=11.380%)",Design,GodClass
2,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,251,Access to field `resolvedTokens` on foreign value `pv` (degree 1),Design,LawOfDemeter
3,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,264,Access to field `resolvedTokens` on foreign value `pv.getOriginalPropertyValue()` (degree 1),Design,LawOfDemeter
4,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,291,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
5,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,291,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
6,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,302,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
7,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,322,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
8,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,357,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
9,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,358,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
10,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,386,Access to field `keys` on foreign value `getterTokens` (degree 1),Design,LawOfDemeter
11,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,386,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
12,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,387,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
13,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,444,Call to `getValue` on foreign value `ph` (degree 1),Design,LawOfDemeter
14,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,459,Access to field `conversionNecessary` on foreign value `pv.getOriginalPropertyValue()` (degree 1),Design,LawOfDemeter
15,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,512,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
16,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,529,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
17,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,539,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
18,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,558,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
19,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,577,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
20,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,644,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
21,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,645,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
22,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,651,Call to `getClass` on foreign value `value` (degree 2),Design,LawOfDemeter
23,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,689,Call to `getResolvableType` on foreign value `ph` (degree 1),Design,LawOfDemeter
24,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,798,Call to `getResolvableType` on foreign value `ph` (degree 1),Design,LawOfDemeter
25,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,868,Call to `getWrappedInstance` on foreign value `nestedPa` (degree 1),Design,LawOfDemeter
26,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\AbstractNestablePropertyAccessor.java,3,973,Access to field `keys` on foreign value `tokens` (degree 1),Design,LawOfDemeter
1,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\BeanUtils.java,3,71,"Possible God Class (WMC=125, ATFD=80, TCC=0.000%)",Design,GodClass
2,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\BeanUtils.java,3,260,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
3,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\BeanUtils.java,3,582,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
4,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\BeanUtils.java,3,821,Call to `invoke` on foreign value `writeMethod` (degree 2),Design,LawOfDemeter
1,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\BeanWrapperImpl.java,3,221,Call to `getCachedIntrospectionResults` on foreign value `nestedBw` (degree 1),Design,LawOfDemeter
1,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\CachedIntrospectionResults.java,3,76,"Possible God Class (WMC=75, ATFD=64, TCC=10.476%)",Design,GodClass
2,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\CachedIntrospectionResults.java,3,279,Call to `getReadMethod` on foreign value `pd` (degree 1),Design,LawOfDemeter
3,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\CachedIntrospectionResults.java,3,321,Call to `getReadMethod` on foreign value `pd` (degree 1),Design,LawOfDemeter
4,org.springframework.beans,C:\User\divya\Projects\spring-framework\spring-beans\src\main\java\org\springframework\beans\CachedIntrospectionResults.java,3,375,Call to `getBeanDescriptor` on foreign value `this.beanInfo` (degree 1),Design,LawOfDemeter
