Problem,Package,File,Priority,Line,Description,Rule set,Rule
1,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleDetectionByFastAndSlowIterators.java,3,14,Access to field `next` on foreign value `slow` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleDetectionByFastAndSlowIterators.java,3,15,Access to field `next` on foreign value `fast` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleDetectionByHashing.java,3,21,Access to field `next` on foreign value `node` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalBruteForce.java,3,8,Access to field `cycleExists` on foreign value `result` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalBruteForce.java,3,30,Access to field `next` on foreign value `it` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalBruteForce.java,3,41,Access to field `next` on foreign value `loopNode` (degree 1),Design,LawOfDemeter
4,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalBruteForce.java,3,51,Access to field `next` on foreign value `loopStart` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalByCountingLoopNodes.java,3,8,Access to field `cycleExists` on foreign value `result` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalByCountingLoopNodes.java,3,21,Access to field `next` on foreign value `cycleLengthAdvancedIterator` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalByCountingLoopNodes.java,3,25,Access to field `next` on foreign value `it` (degree 1),Design,LawOfDemeter
4,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalByCountingLoopNodes.java,3,38,Access to field `next` on foreign value `loopNode` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalWithoutCountingLoopNodes.java,3,8,Access to field `cycleExists` on foreign value `result` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalWithoutCountingLoopNodes.java,3,20,Access to field `next` on foreign value `it` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\linkedlist\CycleRemovalWithoutCountingLoopNodes.java,3,21,Access to field `next` on foreign value `loopNode` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.maze.solver,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\maze\solver\BFSMazeSolver.java,3,47,Access to field `parent` on foreign value `iter` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.slope_one,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\slope_one\SlopeOne.java,3,88,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
2,com.baeldung.algorithms.slope_one,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\slope_one\SlopeOne.java,3,98,Access to field `items` on foreign value `InputData` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\ColumnNode.java,3,16,Access to field `D` on foreign value `i` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\ColumnNode.java,3,25,Access to field `U` on foreign value `i` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,13,Access to field `R` on foreign value `header` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,19,Access to field `D` on foreign value `r` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,22,Access to field `R` on foreign value `r` (degree 2),Design,LawOfDemeter
4,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,29,Access to field `C` on foreign value `r` (degree 1),Design,LawOfDemeter
5,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,31,Access to field `L` on foreign value `r` (degree 1),Design,LawOfDemeter
6,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,42,Access to field `R` on foreign value `header` (degree 1),Design,LawOfDemeter
7,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,42,Access to field `R` on foreign value `c` (degree 1),Design,LawOfDemeter
8,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,43,Access to field `size` on foreign value `c` (degree 1),Design,LawOfDemeter
9,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,62,Access to field `R` on foreign value `headerNode` (degree 1),Design,LawOfDemeter
10,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,72,Access to field `U` on foreign value `col` (degree 1),Design,LawOfDemeter
11,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,74,Access to field `size` on foreign value `col` (degree 1),Design,LawOfDemeter
12,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,104,Access to field `C` on foreign value `rcNode` (degree 1),Design,LawOfDemeter
13,com.baeldung.algorithms.sudoku,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\main\java\com\baeldung\algorithms\sudoku\DancingLinks.java,3,105,Access to field `R` on foreign value `n` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\test\java\com\baeldung\algorithms\linkedlist\CycleDetectionTestBase.java,3,40,Access to field `next` on foreign value `tail` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\test\java\com\baeldung\algorithms\linkedlist\CycleDetectionTestBase.java,3,47,Access to field `next` on foreign value `tail` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\test\java\com\baeldung\algorithms\linkedlist\CycleDetectionTestBase.java,3,56,Access to field `next` on foreign value `middle` (degree 1),Design,LawOfDemeter
4,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-2\src\test\java\com\baeldung\algorithms\linkedlist\CycleDetectionTestBase.java,3,59,Access to field `next` on foreign value `tail` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.checksortedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-3\src\main\java\com\baeldung\algorithms\checksortedlist\Employee.java,3,3,"The class 'Employee' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=6)",Design,DataClass
1,com.baeldung.algorithms.graphcycledetection.domain,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-3\src\main\java\com\baeldung\algorithms\graphcycledetection\domain\Vertex.java,3,6,"The class 'Vertex' is suspected to be a Data Class (WOC=11.111%, NOPA=0, NOAM=8, WMC=10)",Design,DataClass
1,com.baeldung.algorithms.twopointertechnique,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-3\src\main\java\com\baeldung\algorithms\twopointertechnique\LinkedListFindMiddle.java,3,10,Access to field `next` on foreign value `fastPointer` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.twopointertechnique,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-3\src\main\java\com\baeldung\algorithms\twopointertechnique\LinkedListFindMiddle.java,3,11,Access to field `next` on foreign value `slowPointer` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.enumstatemachine,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-3\src\test\java\com\baeldung\algorithms\enumstatemachine\LeaveRequestStateUnitTest.java,3,11,Access to field `Escalated` on foreign value `LeaveRequestState` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.enumstatemachine,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-3\src\test\java\com\baeldung\algorithms\enumstatemachine\LeaveRequestStateUnitTest.java,3,19,Access to field `Approved` on foreign value `LeaveRequestState` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.enumstatemachine,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-3\src\test\java\com\baeldung\algorithms\enumstatemachine\LeaveRequestStateUnitTest.java,3,28,Call to `nextState` on foreign value `state` (degree 2),Design,LawOfDemeter
1,com.baeldung.counter,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-3\src\test\java\com\baeldung\counter\CounterStatistics.java,3,25,Access to field `COUNTRY_NAMES` on foreign value `CounterUtil` (degree 1),Design,LawOfDemeter
2,com.baeldung.counter,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-3\src\test\java\com\baeldung\counter\CounterStatistics.java,3,29,Access to field `COUNTRY_NAMES` on foreign value `CounterUtil` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.middleelementlookup,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-4\src\main\java\com\baeldung\algorithms\middleelementlookup\MiddleElementLookup.java,3,45,Access to field `middle` on foreign value `middleAux` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.middleelementlookup,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-4\src\main\java\com\baeldung\algorithms\middleelementlookup\MiddleElementLookup.java,3,59,Access to field `middle` on foreign value `middleAux` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.multiswarm,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-4\src\main\java\com\baeldung\algorithms\multiswarm\Constants.java,3,9,"The class 'Constants' is suspected to be a Data Class (WOC=0.000%, NOPA=5, NOAM=0, WMC=1)",Design,DataClass
1,com.baeldung.algorithms.multiswarm,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-4\src\main\java\com\baeldung\algorithms\multiswarm\Multiswarm.java,3,126,Access to field `INERTIA_FACTOR` on foreign value `Constants` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.multiswarm,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-4\src\main\java\com\baeldung\algorithms\multiswarm\Particle.java,3,11,"The class 'Particle' is suspected to be a Data Class (WOC=23.077%, NOPA=0, NOAM=10, WMC=22)",Design,DataClass
1,com.baeldung.algorithms.support,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-4\src\test\java\com\baeldung\algorithms\support\MayFailRule.java,3,31,Avoid empty catch blocks,Error Prone,EmptyCatchBlock
1,com.baeldung.algorithms.reversingtree,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-5\src\main\java\com\baeldung\algorithms\reversingtree\TreeNode.java,3,3,"The class 'TreeNode' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=6, WMC=8)",Design,DataClass
1,com.baeldung.algorithms.kruskal,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\kruskal\DisjointSetInfo.java,3,3,"The class 'DisjointSetInfo' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=5)",Design,DataClass
1,com.baeldung.algorithms.linkedlist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\linkedlist\ListNode.java,3,3,"The class 'ListNode' is suspected to be a Data Class (WOC=0.000%, NOPA=0, NOAM=4, WMC=5)",Design,DataClass
1,com.baeldung.algorithms.minheapmerge,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\minheapmerge\MinHeap.java,3,24,Access to field `element` on foreign value `heapNodes[leftNodeIndex]` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.minheapmerge,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\minheapmerge\MinHeap.java,3,24,Access to field `element` on foreign value `heapNodes[index]` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.minheapmerge,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\minheapmerge\MinHeap.java,3,27,Access to field `element` on foreign value `heapNodes[rightNodeIndex]` (degree 1),Design,LawOfDemeter
4,com.baeldung.algorithms.minheapmerge,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\minheapmerge\MinHeap.java,3,27,Access to field `element` on foreign value `heapNodes[smallestElementIndex]` (degree 1),Design,LawOfDemeter
5,com.baeldung.algorithms.minheapmerge,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\minheapmerge\MinHeap.java,3,76,Call to `getRootNode` on foreign value `minHeap` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.play2048,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\play2048\Board.java,3,94,Access to field `LEFT` on foreign value `Move` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.play2048,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\play2048\Board.java,3,94,Access to field `RIGHT` on foreign value `Move` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.play2048,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\play2048\Board.java,3,100,Access to field `DOWN` on foreign value `Move` (degree 1),Design,LawOfDemeter
4,com.baeldung.algorithms.play2048,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\play2048\Board.java,3,100,Access to field `RIGHT` on foreign value `Move` (degree 1),Design,LawOfDemeter
5,com.baeldung.algorithms.play2048,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\play2048\Board.java,3,149,Access to field `DOWN` on foreign value `Move` (degree 1),Design,LawOfDemeter
6,com.baeldung.algorithms.play2048,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\play2048\Board.java,3,149,Access to field `RIGHT` on foreign value `Move` (degree 1),Design,LawOfDemeter
7,com.baeldung.algorithms.play2048,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\play2048\Board.java,3,154,Access to field `LEFT` on foreign value `Move` (degree 1),Design,LawOfDemeter
8,com.baeldung.algorithms.play2048,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-6\src\main\java\com\baeldung\algorithms\play2048\Board.java,3,154,Access to field `RIGHT` on foreign value `Move` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.pixelarray,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-7\src\main\java\com\baeldung\algorithms\pixelarray\GetPixelArray.java,3,22,Call to `getRaster` on foreign value `image` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.mergeintervals,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\mergeintervals\MergeOverlappingIntervals.java,3,18,Access to field `end` on foreign value `lastMerged` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.skiplist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\skiplist\SkipList.java,3,25,Access to field `forward` on foreign value `current` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.skiplist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\skiplist\SkipList.java,3,44,Access to field `forward` on foreign value `newNode` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.skiplist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\skiplist\SkipList.java,3,44,Access to field `forward` on foreign value `update[i]` (degree 1),Design,LawOfDemeter
4,com.baeldung.algorithms.skiplist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\skiplist\SkipList.java,3,45,Access to field `forward` on foreign value `update[i]` (degree 1),Design,LawOfDemeter
5,com.baeldung.algorithms.skiplist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\skiplist\SkipList.java,3,54,Access to field `forward` on foreign value `current` (degree 1),Design,LawOfDemeter
6,com.baeldung.algorithms.skiplist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\skiplist\SkipList.java,3,67,Access to field `forward` on foreign value `current` (degree 1),Design,LawOfDemeter
7,com.baeldung.algorithms.skiplist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\skiplist\SkipList.java,3,75,Access to field `forward` on foreign value `update[i]` (degree 1),Design,LawOfDemeter
8,com.baeldung.algorithms.skiplist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\skiplist\SkipList.java,3,76,Access to field `forward` on foreign value `update[i]` (degree 1),Design,LawOfDemeter
9,com.baeldung.algorithms.skiplist,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\main\java\com\baeldung\algorithms\skiplist\SkipList.java,3,79,Access to field `forward` on foreign value `head` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.connect4,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\test\java\com\baeldung\algorithms\connect4\GameBoard.java,3,113,Access to field `PLAYER_1` on foreign value `Piece` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.connect4,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\test\java\com\baeldung\algorithms\connect4\GameBoard.java,3,115,Access to field `PLAYER_2` on foreign value `Piece` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.parentnodebinarytree,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\test\java\com\baeldung\algorithms\parentnodebinarytree\BinaryTreeParentNodeFinderUnitTest.java,3,78,Access to field `left` on foreign value `subject` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.parentnodebinarytree,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\test\java\com\baeldung\algorithms\parentnodebinarytree\BinaryTreeParentNodeFinderUnitTest.java,3,79,Access to field `right` on foreign value `subject` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.parentnodebinarytree,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\test\java\com\baeldung\algorithms\parentnodebinarytree\BinaryTreeParentNodeFinderUnitTest.java,3,80,Access to field `left` on foreign value `subject` (degree 1),Design,LawOfDemeter
4,com.baeldung.algorithms.parentnodebinarytree,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-miscellaneous-8\src\test\java\com\baeldung\algorithms\parentnodebinarytree\BinaryTreeParentNodeFinderUnitTest.java,3,81,Access to field `left` on foreign value `subject` (degree 1),Design,LawOfDemeter
1,com.baeldung.algorithms.dfs,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-searching\src\main\java\com\baeldung\algorithms\dfs\BinaryTree.java,3,20,Access to field `left` on foreign value `current` (degree 1),Design,LawOfDemeter
2,com.baeldung.algorithms.dfs,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-searching\src\main\java\com\baeldung\algorithms\dfs\BinaryTree.java,3,22,Access to field `right` on foreign value `current` (degree 1),Design,LawOfDemeter
3,com.baeldung.algorithms.dfs,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-searching\src\main\java\com\baeldung\algorithms\dfs\BinaryTree.java,3,85,Access to field `right` on foreign value `current` (degree 1),Design,LawOfDemeter
4,com.baeldung.algorithms.dfs,C:\User\divya\Projects\tutorials\algorithms-modules\algorithms-searching\src\main\java\com\baeldung\algorithms\dfs\BinaryTree.java,3,89,Access to field `left` on foreign value `current` (degree 1),Design,LawOfDemeter
